symbol,timestamp,author,text,engagement,composite_score,positive_count,negative_count
TSLA,2024-02-26T04:48:00,user_1_1172,$TSLA Just bought more. Holding long term! 💎,392,1.0,2,0
TSLA,2024-02-26T09:36:00,user_2_1172,$TSLA down today but I'm not worried. Strong company,448,0.0,1,1
TSLA,2024-02-26T14:24:00,user_3_1172,$TSLA took a hit. Market volatility 📉,393,-1.0,0,1
TSLA,2024-02-26T19:12:00,user_4_1172,$TSLA beat expectations again! To the moon! 🌙,490,0.0,0,0
TSLA,2024-02-27T00:00:00,user_0_1173,$TSLA Bearish for now. Waiting for better entry,424,-1.0,0,1
TSLA,2024-02-27T04:48:00,user_1_1173,$TSLA my top pick. Undervalued imo,85,0.0,0,0
TSLA,2024-02-27T09:36:00,user_2_1173,$TSLA why is it down so much? overreaction,425,-1.0,0,1
TSLA,2024-02-27T14:24:00,user_3_1173,$TSLA Sold my position today. Taking profits,391,0.0,0,0
TSLA,2024-02-27T19:12:00,user_4_1173,$TSLA mooning! 🚀📈 Love this stock!,390,1.0,3,0
TSLA,2024-02-28T00:00:00,user_0_1174,$TSLA is looking bullish! 🚀 Great earnings report today,224,1.0,2,0
TSLA,2024-02-28T04:48:00,user_1_1174,$TSLA Just bought more. Holding long term! 💎,328,1.0,2,0
TSLA,2024-02-28T09:36:00,user_2_1174,$TSLA down today but I'm not worried. Strong company,114,0.0,1,1
TSLA,2024-02-28T14:24:00,user_3_1174,$TSLA took a hit. Market volatility 📉,305,-1.0,0,1
TSLA,2024-02-28T19:12:00,user_4_1174,$TSLA beat expectations again! To the moon! 🌙,468,0.0,0,0
TSLA,2024-02-29T00:00:00,user_0_1175,$TSLA Bearish for now. Waiting for better entry,407,-1.0,0,1
TSLA,2024-02-29T04:48:00,user_1_1175,$TSLA my top pick. Undervalued imo,438,0.0,0,0
TSLA,2024-02-29T09:36:00,user_2_1175,$TSLA why is it down so much? overreaction,464,-1.0,0,1
TSLA,2024-02-29T14:24:00,user_3_1175,$TSLA Sold my position today. Taking profits,163,0.0,0,0
TSLA,2024-02-29T19:12:00,user_4_1175,$TSLA mooning! 🚀📈 Love this stock!,136,1.0,3,0
TSLA,2024-03-01T00:00:00,user_0_1176,$TSLA is looking bullish! 🚀 Great earnings report today,199,1.0,2,0
TSLA,2024-03-01T04:48:00,user_1_1176,$TSLA Just bought more. Holding long term! 💎,435,1.0,2,0
TSLA,2024-03-01T09:36:00,user_2_1176,$TSLA down today but I'm not worried. Strong company,336,0.0,1,1
TSLA,2024-03-01T14:24:00,user_3_1176,$TSLA took a hit. Market volatility 📉,404,-1.0,0,1
TSLA,2024-03-01T19:12:00,user_4_1176,$TSLA beat expectations again! To the moon! 🌙,476,0.0,0,0
TSLA,2024-03-02T00:00:00,user_0_1177,$TSLA Bearish for now. Waiting for better entry,301,-1.0,0,1
TSLA,2024-03-02T04:48:00,user_1_1177,$TSLA my top pick. Undervalued imo,69,0.0,0,0
TSLA,2024-03-02T09:36:00,user_2_1177,$TSLA why is it down so much? overreaction,316,-1.0,0,1
TSLA,2024-03-02T14:24:00,user_3_1177,$TSLA Sold my position today. Taking profits,288,0.0,0,0
TSLA,2024-03-02T19:12:00,user_4_1177,$TSLA mooning! 🚀📈 Love this stock!,83,1.0,3,0
TSLA,2024-03-03T00:00:00,user_0_1178,$TSLA is looking bullish! 🚀 Great earnings report today,474,1.0,2,0
TSLA,2024-03-03T04:48:00,user_1_1178,$TSLA Just bought more. Holding long term! 💎,262,1.0,2,0
TSLA,2024-03-03T09:36:00,user_2_1178,$TSLA down today but I'm not worried. Strong company,458,0.0,1,1
TSLA,2024-03-03T14:24:00,user_3_1178,$TSLA took a hit. Market volatility 📉,133,-1.0,0,1
TSLA,2024-03-03T19:12:00,user_4_1178,$TSLA beat expectations again! To the moon! 🌙,44,0.0,0,0
TSLA,2024-03-04T00:00:00,user_0_1179,$TSLA Bearish for now. Waiting for better entry,289,-1.0,0,1
TSLA,2024-03-04T04:48:00,user_1_1179,$TSLA my top pick. Undervalued imo,120,0.0,0,0
TSLA,2024-03-04T09:36:00,user_2_1179,$TSLA why is it down so much? overreaction,106,-1.0,0,1
TSLA,2024-03-04T14:24:00,user_3_1179,$TSLA Sold my position today. Taking profits,242,0.0,0,0
TSLA,2024-03-04T19:12:00,user_4_1179,$TSLA mooning! 🚀📈 Love this stock!,95,1.0,3,0
TSLA,2024-03-05T00:00:00,user_0_1180,$TSLA is looking bullish! 🚀 Great earnings report today,125,1.0,2,0
TSLA,2024-03-05T04:48:00,user_1_1180,$TSLA Just bought more. Holding long term! 💎,281,1.0,2,0
TSLA,2024-03-05T09:36:00,user_2_1180,$TSLA down today but I'm not worried. Strong company,467,0.0,1,1
TSLA,2024-03-05T14:24:00,user_3_1180,$TSLA took a hit. Market volatility 📉,323,-1.0,0,1
TSLA,2024-03-05T19:12:00,user_4_1180,$TSLA beat expectations again! To the moon! 🌙,402,0.0,0,0
TSLA,2024-03-06T00:00:00,user_0_1181,$TSLA Bearish for now. Waiting for better entry,146,-1.0,0,1
TSLA,2024-03-06T04:48:00,user_1_1181,$TSLA my top pick. Undervalued imo,187,0.0,0,0
TSLA,2024-03-06T09:36:00,user_2_1181,$TSLA why is it down so much? overreaction,358,-1.0,0,1
TSLA,2024-03-06T14:24:00,user_3_1181,$TSLA Sold my position today. Taking profits,228,0.0,0,0
TSLA,2024-03-06T19:12:00,user_4_1181,$TSLA mooning! 🚀📈 Love this stock!,492,1.0,3,0
TSLA,2024-03-07T00:00:00,user_0_1182,$TSLA is looking bullish! 🚀 Great earnings report today,491,1.0,2,0
TSLA,2024-03-07T04:48:00,user_1_1182,$TSLA Just bought more. Holding long term! 💎,15,1.0,2,0
TSLA,2024-03-07T09:36:00,user_2_1182,$TSLA down today but I'm not worried. Strong company,336,0.0,1,1
TSLA,2024-03-07T14:24:00,user_3_1182,$TSLA took a hit. Market volatility 📉,232,-1.0,0,1
TSLA,2024-03-07T19:12:00,user_4_1182,$TSLA beat expectations again! To the moon! 🌙,497,0.0,0,0
TSLA,2024-03-08T00:00:00,user_0_1183,$TSLA Bearish for now. Waiting for better entry,19,-1.0,0,1
TSLA,2024-03-08T04:48:00,user_1_1183,$TSLA my top pick. Undervalued imo,140,0.0,0,0
TSLA,2024-03-08T09:36:00,user_2_1183,$TSLA why is it down so much? overreaction,230,-1.0,0,1
TSLA,2024-03-08T14:24:00,user_3_1183,$TSLA Sold my position today. Taking profits,319,0.0,0,0
TSLA,2024-03-08T19:12:00,user_4_1183,$TSLA mooning! 🚀📈 Love this stock!,188,1.0,3,0
TSLA,2024-03-09T00:00:00,user_0_1184,$TSLA is looking bullish! 🚀 Great earnings report today,34,1.0,2,0
TSLA,2024-03-09T04:48:00,user_1_1184,$TSLA Just bought more. Holding long term! 💎,385,1.0,2,0
TSLA,2024-03-09T09:36:00,user_2_1184,$TSLA down today but I'm not worried. Strong company,493,0.0,1,1
TSLA,2024-03-09T14:24:00,user_3_1184,$TSLA took a hit. Market volatility 📉,89,-1.0,0,1
TSLA,2024-03-09T19:12:00,user_4_1184,$TSLA beat expectations again! To the moon! 🌙,66,0.0,0,0
TSLA,2024-03-10T00:00:00,user_0_1185,$TSLA Bearish for now. Waiting for better entry,393,-1.0,0,1
TSLA,2024-03-10T04:48:00,user_1_1185,$TSLA my top pick. Undervalued imo,388,0.0,0,0
TSLA,2024-03-10T09:36:00,user_2_1185,$TSLA why is it down so much? overreaction,160,-1.0,0,1
TSLA,2024-03-10T14:24:00,user_3_1185,$TSLA Sold my position today. Taking profits,30,0.0,0,0
TSLA,2024-03-10T19:12:00,user_4_1185,$TSLA mooning! 🚀📈 Love this stock!,381,1.0,3,0
TSLA,2024-03-11T00:00:00,user_0_1186,$TSLA is looking bullish! 🚀 Great earnings report today,160,1.0,2,0
TSLA,2024-03-11T04:48:00,user_1_1186,$TSLA Just bought more. Holding long term! 💎,44,1.0,2,0
TSLA,2024-03-11T09:36:00,user_2_1186,$TSLA down today but I'm not worried. Strong company,407,0.0,1,1
TSLA,2024-03-11T14:24:00,user_3_1186,$TSLA took a hit. Market volatility 📉,445,-1.0,0,1
TSLA,2024-03-11T19:12:00,user_4_1186,$TSLA beat expectations again! To the moon! 🌙,317,0.0,0,0
TSLA,2024-03-12T00:00:00,user_0_1187,$TSLA Bearish for now. Waiting for better entry,493,-1.0,0,1
TSLA,2024-03-12T04:48:00,user_1_1187,$TSLA my top pick. Undervalued imo,151,0.0,0,0
TSLA,2024-03-12T09:36:00,user_2_1187,$TSLA why is it down so much? overreaction,290,-1.0,0,1
TSLA,2024-03-12T14:24:00,user_3_1187,$TSLA Sold my position today. Taking profits,68,0.0,0,0
TSLA,2024-03-12T19:12:00,user_4_1187,$TSLA mooning! 🚀📈 Love this stock!,204,1.0,3,0
TSLA,2024-03-13T00:00:00,user_0_1188,$TSLA is looking bullish! 🚀 Great earnings report today,45,1.0,2,0
TSLA,2024-03-13T04:48:00,user_1_1188,$TSLA Just bought more. Holding long term! 💎,242,1.0,2,0
TSLA,2024-03-13T09:36:00,user_2_1188,$TSLA down today but I'm not worried. Strong company,472,0.0,1,1
TSLA,2024-03-13T14:24:00,user_3_1188,$TSLA took a hit. Market volatility 📉,71,-1.0,0,1
TSLA,2024-03-13T19:12:00,user_4_1188,$TSLA beat expectations again! To the moon! 🌙,68,0.0,0,0
TSLA,2024-03-14T00:00:00,user_0_1189,$TSLA Bearish for now. Waiting for better entry,177,-1.0,0,1
TSLA,2024-03-14T04:48:00,user_1_1189,$TSLA my top pick. Undervalued imo,267,0.0,0,0
TSLA,2024-03-14T09:36:00,user_2_1189,$TSLA why is it down so much? overreaction,368,-1.0,0,1
TSLA,2024-03-14T14:24:00,user_3_1189,$TSLA Sold my position today. Taking profits,240,0.0,0,0
TSLA,2024-03-14T19:12:00,user_4_1189,$TSLA mooning! 🚀📈 Love this stock!,34,1.0,3,0
TSLA,2024-03-15T00:00:00,user_0_1190,$TSLA is looking bullish! 🚀 Great earnings report today,94,1.0,2,0
TSLA,2024-03-15T04:48:00,user_1_1190,$TSLA Just bought more. Holding long term! 💎,421,1.0,2,0
TSLA,2024-03-15T09:36:00,user_2_1190,$TSLA down today but I'm not worried. Strong company,186,0.0,1,1
TSLA,2024-03-15T14:24:00,user_3_1190,$TSLA took a hit. Market volatility 📉,215,-1.0,0,1
TSLA,2024-03-15T19:12:00,user_4_1190,$TSLA beat expectations again! To the moon! 🌙,112,0.0,0,0
TSLA,2024-03-16T00:00:00,user_0_1191,$TSLA Bearish for now. Waiting for better entry,432,-1.0,0,1
TSLA,2024-03-16T04:48:00,user_1_1191,$TSLA my top pick. Undervalued imo,452,0.0,0,0
TSLA,2024-03-16T09:36:00,user_2_1191,$TSLA why is it down so much? overreaction,101,-1.0,0,1
TSLA,2024-03-16T14:24:00,user_3_1191,$TSLA Sold my position today. Taking profits,119,0.0,0,0
TSLA,2024-03-16T19:12:00,user_4_1191,$TSLA mooning! 🚀📈 Love this stock!,222,1.0,3,0
TSLA,2024-03-17T00:00:00,user_0_1192,$TSLA is looking bullish! 🚀 Great earnings report today,7,1.0,2,0
TSLA,2024-03-17T04:48:00,user_1_1192,$TSLA Just bought more. Holding long term! 💎,474,1.0,2,0
TSLA,2024-03-17T09:36:00,user_2_1192,$TSLA down today but I'm not worried. Strong company,25,0.0,1,1
TSLA,2024-03-17T14:24:00,user_3_1192,$TSLA took a hit. Market volatility 📉,311,-1.0,0,1
TSLA,2024-03-17T19:12:00,user_4_1192,$TSLA beat expectations again! To the moon! 🌙,89,0.0,0,0
TSLA,2024-03-18T00:00:00,user_0_1193,$TSLA Bearish for now. Waiting for better entry,267,-1.0,0,1
TSLA,2024-03-18T04:48:00,user_1_1193,$TSLA my top pick. Undervalued imo,94,0.0,0,0
TSLA,2024-03-18T09:36:00,user_2_1193,$TSLA why is it down so much? overreaction,433,-1.0,0,1
TSLA,2024-03-18T14:24:00,user_3_1193,$TSLA Sold my position today. Taking profits,32,0.0,0,0
TSLA,2024-03-18T19:12:00,user_4_1193,$TSLA mooning! 🚀📈 Love this stock!,415,1.0,3,0
TSLA,2024-03-19T00:00:00,user_0_1194,$TSLA is looking bullish! 🚀 Great earnings report today,166,1.0,2,0
TSLA,2024-03-19T04:48:00,user_1_1194,$TSLA Just bought more. Holding long term! 💎,107,1.0,2,0
TSLA,2024-03-19T09:36:00,user_2_1194,$TSLA down today but I'm not worried. Strong company,33,0.0,1,1
TSLA,2024-03-19T14:24:00,user_3_1194,$TSLA took a hit. Market volatility 📉,308,-1.0,0,1
TSLA,2024-03-19T19:12:00,user_4_1194,$TSLA beat expectations again! To the moon! 🌙,97,0.0,0,0
TSLA,2024-03-20T00:00:00,user_0_1195,$TSLA Bearish for now. Waiting for better entry,398,-1.0,0,1
TSLA,2024-03-20T04:48:00,user_1_1195,$TSLA my top pick. Undervalued imo,89,0.0,0,0
TSLA,2024-03-20T09:36:00,user_2_1195,$TSLA why is it down so much? overreaction,368,-1.0,0,1
TSLA,2024-03-20T14:24:00,user_3_1195,$TSLA Sold my position today. Taking profits,81,0.0,0,0
TSLA,2024-03-20T19:12:00,user_4_1195,$TSLA mooning! 🚀📈 Love this stock!,66,1.0,3,0
TSLA,2024-03-21T00:00:00,user_0_1196,$TSLA is looking bullish! 🚀 Great earnings report today,338,1.0,2,0
TSLA,2024-03-21T04:48:00,user_1_1196,$TSLA Just bought more. Holding long term! 💎,255,1.0,2,0
TSLA,2024-03-21T09:36:00,user_2_1196,$TSLA down today but I'm not worried. Strong company,92,0.0,1,1
TSLA,2024-03-21T14:24:00,user_3_1196,$TSLA took a hit. Market volatility 📉,482,-1.0,0,1
TSLA,2024-03-21T19:12:00,user_4_1196,$TSLA beat expectations again! To the moon! 🌙,491,0.0,0,0
TSLA,2024-03-22T00:00:00,user_0_1197,$TSLA Bearish for now. Waiting for better entry,96,-1.0,0,1
TSLA,2024-03-22T04:48:00,user_1_1197,$TSLA my top pick. Undervalued imo,325,0.0,0,0
TSLA,2024-03-22T09:36:00,user_2_1197,$TSLA why is it down so much? overreaction,83,-1.0,0,1
TSLA,2024-03-22T14:24:00,user_3_1197,$TSLA Sold my position today. Taking profits,267,0.0,0,0
TSLA,2024-03-22T19:12:00,user_4_1197,$TSLA mooning! 🚀📈 Love this stock!,110,1.0,3,0
TSLA,2024-03-23T00:00:00,user_0_1198,$TSLA is looking bullish! 🚀 Great earnings report today,17,1.0,2,0
TSLA,2024-03-23T04:48:00,user_1_1198,$TSLA Just bought more. Holding long term! 💎,109,1.0,2,0
TSLA,2024-03-23T09:36:00,user_2_1198,$TSLA down today but I'm not worried. Strong company,470,0.0,1,1
TSLA,2024-03-23T14:24:00,user_3_1198,$TSLA took a hit. Market volatility 📉,253,-1.0,0,1
TSLA,2024-03-23T19:12:00,user_4_1198,$TSLA beat expectations again! To the moon! 🌙,339,0.0,0,0
TSLA,2024-03-24T00:00:00,user_0_1199,$TSLA Bearish for now. Waiting for better entry,188,-1.0,0,1
TSLA,2024-03-24T04:48:00,user_1_1199,$TSLA my top pick. Undervalued imo,299,0.0,0,0
TSLA,2024-03-24T09:36:00,user_2_1199,$TSLA why is it down so much? overreaction,354,-1.0,0,1
TSLA,2024-03-24T14:24:00,user_3_1199,$TSLA Sold my position today. Taking profits,142,0.0,0,0
TSLA,2024-03-24T19:12:00,user_4_1199,$TSLA mooning! 🚀📈 Love this stock!,60,1.0,3,0
TSLA,2024-03-25T00:00:00,user_0_1200,$TSLA is looking bullish! 🚀 Great earnings report today,132,1.0,2,0
TSLA,2024-03-25T04:48:00,user_1_1200,$TSLA Just bought more. Holding long term! 💎,471,1.0,2,0
TSLA,2024-03-25T09:36:00,user_2_1200,$TSLA down today but I'm not worried. Strong company,125,0.0,1,1
TSLA,2024-03-25T14:24:00,user_3_1200,$TSLA took a hit. Market volatility 📉,62,-1.0,0,1
TSLA,2024-03-25T19:12:00,user_4_1200,$TSLA beat expectations again! To the moon! 🌙,293,0.0,0,0
TSLA,2024-03-26T00:00:00,user_0_1201,$TSLA Bearish for now. Waiting for better entry,270,-1.0,0,1
TSLA,2024-03-26T04:48:00,user_1_1201,$TSLA my top pick. Undervalued imo,406,0.0,0,0
TSLA,2024-03-26T09:36:00,user_2_1201,$TSLA why is it down so much? overreaction,124,-1.0,0,1
TSLA,2024-03-26T14:24:00,user_3_1201,$TSLA Sold my position today. Taking profits,342,0.0,0,0
TSLA,2024-03-26T19:12:00,user_4_1201,$TSLA mooning! 🚀📈 Love this stock!,9,1.0,3,0
TSLA,2024-03-27T00:00:00,user_0_1202,$TSLA is looking bullish! 🚀 Great earnings report today,223,1.0,2,0
TSLA,2024-03-27T04:48:00,user_1_1202,$TSLA Just bought more. Holding long term! 💎,220,1.0,2,0
TSLA,2024-03-27T09:36:00,user_2_1202,$TSLA down today but I'm not worried. Strong company,44,0.0,1,1
TSLA,2024-03-27T14:24:00,user_3_1202,$TSLA took a hit. Market volatility 📉,223,-1.0,0,1
TSLA,2024-03-27T19:12:00,user_4_1202,$TSLA beat expectations again! To the moon! 🌙,470,0.0,0,0
TSLA,2024-03-28T00:00:00,user_0_1203,$TSLA Bearish for now. Waiting for better entry,282,-1.0,0,1
TSLA,2024-03-28T04:48:00,user_1_1203,$TSLA my top pick. Undervalued imo,199,0.0,0,0
TSLA,2024-03-28T09:36:00,user_2_1203,$TSLA why is it down so much? overreaction,78,-1.0,0,1
TSLA,2024-03-28T14:24:00,user_3_1203,$TSLA Sold my position today. Taking profits,38,0.0,0,0
TSLA,2024-03-28T19:12:00,user_4_1203,$TSLA mooning! 🚀📈 Love this stock!,388,1.0,3,0
TSLA,2024-03-29T00:00:00,user_0_1204,$TSLA is looking bullish! 🚀 Great earnings report today,216,1.0,2,0
TSLA,2024-03-29T04:48:00,user_1_1204,$TSLA Just bought more. Holding long term! 💎,447,1.0,2,0
TSLA,2024-03-29T09:36:00,user_2_1204,$TSLA down today but I'm not worried. Strong company,334,0.0,1,1
TSLA,2024-03-29T14:24:00,user_3_1204,$TSLA took a hit. Market volatility 📉,51,-1.0,0,1
TSLA,2024-03-29T19:12:00,user_4_1204,$TSLA beat expectations again! To the moon! 🌙,152,0.0,0,0
TSLA,2024-03-30T00:00:00,user_0_1205,$TSLA Bearish for now. Waiting for better entry,346,-1.0,0,1
TSLA,2024-03-30T04:48:00,user_1_1205,$TSLA my top pick. Undervalued imo,284,0.0,0,0
TSLA,2024-03-30T09:36:00,user_2_1205,$TSLA why is it down so much? overreaction,482,-1.0,0,1
TSLA,2024-03-30T14:24:00,user_3_1205,$TSLA Sold my position today. Taking profits,390,0.0,0,0
TSLA,2024-03-30T19:12:00,user_4_1205,$TSLA mooning! 🚀📈 Love this stock!,236,1.0,3,0
TSLA,2024-03-31T00:00:00,user_0_1206,$TSLA is looking bullish! 🚀 Great earnings report today,498,1.0,2,0
TSLA,2024-03-31T04:48:00,user_1_1206,$TSLA Just bought more. Holding long term! 💎,268,1.0,2,0
TSLA,2024-03-31T09:36:00,user_2_1206,$TSLA down today but I'm not worried. Strong company,178,0.0,1,1
TSLA,2024-03-31T14:24:00,user_3_1206,$TSLA took a hit. Market volatility 📉,215,-1.0,0,1
TSLA,2024-03-31T19:12:00,user_4_1206,$TSLA beat expectations again! To the moon! 🌙,488,0.0,0,0
TSLA,2024-04-01T00:00:00,user_0_1207,$TSLA Bearish for now. Waiting for better entry,338,-1.0,0,1
TSLA,2024-04-01T04:48:00,user_1_1207,$TSLA my top pick. Undervalued imo,486,0.0,0,0
TSLA,2024-04-01T09:36:00,user_2_1207,$TSLA why is it down so much? overreaction,465,-1.0,0,1
TSLA,2024-04-01T14:24:00,user_3_1207,$TSLA Sold my position today. Taking profits,230,0.0,0,0
TSLA,2024-04-01T19:12:00,user_4_1207,$TSLA mooning! 🚀📈 Love this stock!,461,1.0,3,0
TSLA,2024-04-02T00:00:00,user_0_1208,$TSLA is looking bullish! 🚀 Great earnings report today,132,1.0,2,0
TSLA,2024-04-02T04:48:00,user_1_1208,$TSLA Just bought more. Holding long term! 💎,84,1.0,2,0
TSLA,2024-04-02T09:36:00,user_2_1208,$TSLA down today but I'm not worried. Strong company,112,0.0,1,1
TSLA,2024-04-02T14:24:00,user_3_1208,$TSLA took a hit. Market volatility 📉,446,-1.0,0,1
TSLA,2024-04-02T19:12:00,user_4_1208,$TSLA beat expectations again! To the moon! 🌙,467,0.0,0,0
TSLA,2024-04-03T00:00:00,user_0_1209,$TSLA Bearish for now. Waiting for better entry,321,-1.0,0,1
TSLA,2024-04-03T04:48:00,user_1_1209,$TSLA my top pick. Undervalued imo,330,0.0,0,0
TSLA,2024-04-03T09:36:00,user_2_1209,$TSLA why is it down so much? overreaction,91,-1.0,0,1
TSLA,2024-04-03T14:24:00,user_3_1209,$TSLA Sold my position today. Taking profits,71,0.0,0,0
TSLA,2024-04-03T19:12:00,user_4_1209,$TSLA mooning! 🚀📈 Love this stock!,39,1.0,3,0
TSLA,2024-04-04T00:00:00,user_0_1210,$TSLA is looking bullish! 🚀 Great earnings report today,57,1.0,2,0
TSLA,2024-04-04T04:48:00,user_1_1210,$TSLA Just bought more. Holding long term! 💎,277,1.0,2,0
TSLA,2024-04-04T09:36:00,user_2_1210,$TSLA down today but I'm not worried. Strong company,413,0.0,1,1
TSLA,2024-04-04T14:24:00,user_3_1210,$TSLA took a hit. Market volatility 📉,315,-1.0,0,1
TSLA,2024-04-04T19:12:00,user_4_1210,$TSLA beat expectations again! To the moon! 🌙,489,0.0,0,0
TSLA,2024-04-05T00:00:00,user_0_1211,$TSLA Bearish for now. Waiting for better entry,498,-1.0,0,1
TSLA,2024-04-05T04:48:00,user_1_1211,$TSLA my top pick. Undervalued imo,16,0.0,0,0
TSLA,2024-04-05T09:36:00,user_2_1211,$TSLA why is it down so much? overreaction,181,-1.0,0,1
TSLA,2024-04-05T14:24:00,user_3_1211,$TSLA Sold my position today. Taking profits,281,0.0,0,0
TSLA,2024-04-05T19:12:00,user_4_1211,$TSLA mooning! 🚀📈 Love this stock!,324,1.0,3,0
TSLA,2024-04-06T00:00:00,user_0_1212,$TSLA is looking bullish! 🚀 Great earnings report today,215,1.0,2,0
TSLA,2024-04-06T04:48:00,user_1_1212,$TSLA Just bought more. Holding long term! 💎,118,1.0,2,0
TSLA,2024-04-06T09:36:00,user_2_1212,$TSLA down today but I'm not worried. Strong company,406,0.0,1,1
TSLA,2024-04-06T14:24:00,user_3_1212,$TSLA took a hit. Market volatility 📉,29,-1.0,0,1
TSLA,2024-04-06T19:12:00,user_4_1212,$TSLA beat expectations again! To the moon! 🌙,276,0.0,0,0
TSLA,2024-04-07T00:00:00,user_0_1213,$TSLA Bearish for now. Waiting for better entry,361,-1.0,0,1
TSLA,2024-04-07T04:48:00,user_1_1213,$TSLA my top pick. Undervalued imo,346,0.0,0,0
TSLA,2024-04-07T09:36:00,user_2_1213,$TSLA why is it down so much? overreaction,386,-1.0,0,1
TSLA,2024-04-07T14:24:00,user_3_1213,$TSLA Sold my position today. Taking profits,433,0.0,0,0
TSLA,2024-04-07T19:12:00,user_4_1213,$TSLA mooning! 🚀📈 Love this stock!,43,1.0,3,0
TSLA,2024-04-08T00:00:00,user_0_1214,$TSLA is looking bullish! 🚀 Great earnings report today,411,1.0,2,0
TSLA,2024-04-08T04:48:00,user_1_1214,$TSLA Just bought more. Holding long term! 💎,354,1.0,2,0
TSLA,2024-04-08T09:36:00,user_2_1214,$TSLA down today but I'm not worried. Strong company,371,0.0,1,1
TSLA,2024-04-08T14:24:00,user_3_1214,$TSLA took a hit. Market volatility 📉,474,-1.0,0,1
TSLA,2024-04-08T19:12:00,user_4_1214,$TSLA beat expectations again! To the moon! 🌙,330,0.0,0,0
TSLA,2024-04-09T00:00:00,user_0_1215,$TSLA Bearish for now. Waiting for better entry,388,-1.0,0,1
TSLA,2024-04-09T04:48:00,user_1_1215,$TSLA my top pick. Undervalued imo,248,0.0,0,0
TSLA,2024-04-09T09:36:00,user_2_1215,$TSLA why is it down so much? overreaction,94,-1.0,0,1
TSLA,2024-04-09T14:24:00,user_3_1215,$TSLA Sold my position today. Taking profits,161,0.0,0,0
TSLA,2024-04-09T19:12:00,user_4_1215,$TSLA mooning! 🚀📈 Love this stock!,211,1.0,3,0
TSLA,2024-04-10T00:00:00,user_0_1216,$TSLA is looking bullish! 🚀 Great earnings report today,425,1.0,2,0
TSLA,2024-04-10T04:48:00,user_1_1216,$TSLA Just bought more. Holding long term! 💎,399,1.0,2,0
TSLA,2024-04-10T09:36:00,user_2_1216,$TSLA down today but I'm not worried. Strong company,352,0.0,1,1
TSLA,2024-04-10T14:24:00,user_3_1216,$TSLA took a hit. Market volatility 📉,135,-1.0,0,1
